,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
10,7oKc5BuZtYU,"@José Campos Filho Sou a favor, desde que deem os mesmos direitos tbm aos motoristas de apps, sendo assim, tbm irá acabar as corridas dos pé de ratos.","@José Campos Filho Sou a favor, desde que deem os mesmos direitos tbm aos motoristas de apps, sendo assim, tbm irá acabar as corridas dos pé de ratos.",UgxW3Otv2lKpdJTR0zV4AaABAg,Nill Araujo,https://yt3.ggpht.com/a/AATXAJwe3quC8RfF2-BN35OuqD917P3leqXe3eSHrVqtsQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5yTdvRhRE-T0lCgYhfQ5Fw,{'value': 'UC5yTdvRhRE-T0lCgYhfQ5Fw'},True,none,1,2019-08-31T18:25:31Z,2019-08-31T18:25:31Z
11,7oKc5BuZtYU,"Isto acontece porque os aplicativos querem acabar com os taxis e ônibus. Se a viagem dos aplicativos fossem próximas dos custos dos taxis, tudo estaria resolvido e andando.","Isto acontece porque os aplicativos querem acabar com os taxis e ônibus. Se a viagem dos aplicativos fossem próximas dos custos dos taxis, tudo estaria resolvido e andando.",UgxW3Otv2lKpdJTR0zV4AaABAg,José Campos Filho,https://yt3.ggpht.com/a/AATXAJx_WwbvXV1nwe2KOKm0MfoNVsCcdjf65CRAkg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCLMhbNcXibgi_MHXoQ08RXQ,{'value': 'UCLMhbNcXibgi_MHXoQ08RXQ'},True,none,2,2019-08-31T16:29:53Z,2019-08-31T16:29:53Z
12,7oKc5BuZtYU,Nunca entrei em favela e nunca vou entrar. Com todo respeito ao morador que é trabalhador e tambem sofre com a violencia. Minha vida e minha swguranca em primeiro lugar.,Nunca entrei em favela e nunca vou entrar. Com todo respeito ao morador que é trabalhador e tambem sofre com a violencia. Minha vida e minha swguranca em primeiro lugar.,UgzWv6ZaW2xs5pzSE6R4AaABAg,Jerônimo Braga,https://yt3.ggpht.com/a/AATXAJw0UUrx1u134yILV7Cknj6qCoC9maMtG265EutpXhc=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCydv5w995QNGWXJV-XMnmkg,{'value': 'UCydv5w995QNGWXJV-XMnmkg'},True,none,0,2019-09-03T12:38:21Z,2019-09-03T12:38:21Z
13,7oKc5BuZtYU,"@Claudio Sá não negar corrida é ser machão?? PQP a ignorância é uma porcaria, era melhor vc nem ter respondido, se quem não negar corrida é machão quem nega uma corrida pra certo os lugares eu poderia classificar de qlqr maneira tbm né kkkkk, mas não vou fazer o mesmo, deixo a burrice e a ignorância só pra vc.","@Claudio Sá não negar corrida é ser machão?? PQP a ignorância é uma porcaria, era melhor vc nem ter respondido, se quem não negar corrida é machão quem nega uma corrida pra certo os lugares eu poderia classificar de qlqr maneira tbm né kkkkk, mas não vou fazer o mesmo, deixo a burrice e a ignorância só pra vc.",UgzWv6ZaW2xs5pzSE6R4AaABAg,André Bala construção de um novo corpo,https://yt3.ggpht.com/a/AATXAJxvTjgjvLLokTUwGv0lCC6KCSXOGmmNhaNhSRc26w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1Sq98iD70hWrzi2cqfThqA,{'value': 'UC1Sq98iD70hWrzi2cqfThqA'},True,none,0,2019-09-01T00:52:46Z,2019-09-01T00:52:46Z
14,7oKc5BuZtYU,@Cadú Ferreira concordo plenamente,@Cadú Ferreira concordo plenamente,UgzWv6ZaW2xs5pzSE6R4AaABAg,André Bala construção de um novo corpo,https://yt3.ggpht.com/a/AATXAJxvTjgjvLLokTUwGv0lCC6KCSXOGmmNhaNhSRc26w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1Sq98iD70hWrzi2cqfThqA,{'value': 'UC1Sq98iD70hWrzi2cqfThqA'},True,none,0,2019-09-01T00:47:00Z,2019-09-01T00:47:00Z
15,7oKc5BuZtYU,"E em tempo, FODA-SE esse prefeito titica que infelizmente elegeram. Alguém deve questionar isso judicialmente e  esse merda que seja despejado da prefeitura, onde ele NUNCA deveria ter entrado.","E em tempo, FODA-SE esse prefeito titica que infelizmente elegeram. Alguém deve questionar isso judicialmente e  esse merda que seja despejado da prefeitura, onde ele NUNCA deveria ter entrado.",UgzWv6ZaW2xs5pzSE6R4AaABAg,Cadú Ferreira,https://yt3.ggpht.com/a/AATXAJzXx23AwWvl_U28Cur5Vrq7zpyRag-elKFyXlcF=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCGiVfxkDFMXDcOsax6xHuWA,{'value': 'UCGiVfxkDFMXDcOsax6xHuWA'},True,none,1,2019-08-31T21:25:47Z,2019-08-31T21:25:47Z
16,7oKc5BuZtYU,"@André Bala construção de um novo corpo Tem como escolher. Basta fazer como sempre fiz, perguntar. Simples assim. Se o cliente se negar, basta cancelar e pronto, questão resolvida","@André Bala construção de um novo corpo Tem como escolher. Basta fazer como sempre fiz, perguntar. Simples assim. Se o cliente se negar, basta cancelar e pronto, questão resolvida",UgzWv6ZaW2xs5pzSE6R4AaABAg,Cadú Ferreira,https://yt3.ggpht.com/a/AATXAJzXx23AwWvl_U28Cur5Vrq7zpyRag-elKFyXlcF=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCGiVfxkDFMXDcOsax6xHuWA,{'value': 'UCGiVfxkDFMXDcOsax6xHuWA'},True,none,0,2019-08-31T21:23:50Z,2019-08-31T21:23:50Z
17,7oKc5BuZtYU,"...desvio de atenção (estratégia), tudo pra ganhar tempo até o fim do mandato!!!","...desvio de atenção (estratégia), tudo pra ganhar tempo até o fim do mandato!!!",UgyJuleKcwpakSOwpot4AaABAg,Vilson Souza,https://yt3.ggpht.com/a/AATXAJzkUhXlDyD2wv30xHDyzW0c2rfdWG-M2Ny2Hi_B=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQ0_4sLzeFXpULMY3dVNO0g,{'value': 'UCQ0_4sLzeFXpULMY3dVNO0g'},True,none,0,2019-08-31T13:22:23Z,2019-08-31T13:22:23Z
18,7oKc5BuZtYU,@VICTOR NAVARRO somos dois e só levo quem eu quero tbm,@VICTOR NAVARRO somos dois e só levo quem eu quero tbm,UgzpQUHyrtI3fwk-WuF4AaABAg,Rafael Laurelli,https://yt3.ggpht.com/a/AATXAJxt3obG89Pa9LOHMPVWn1EnE25NNG_eITnm1lsZ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC_zYXjGfkgfd7_m6u9nfqhQ,{'value': 'UC_zYXjGfkgfd7_m6u9nfqhQ'},True,none,1,2019-08-31T19:47:51Z,2019-08-31T19:47:51Z
19,7oKc5BuZtYU,@VICTOR NAVARRO sim mas pra vc estar na plataforma ainda deve mais aceitar do que cancelar ou seja mostrar destino não prejudica os passageiros,@VICTOR NAVARRO sim mas pra vc estar na plataforma ainda deve mais aceitar do que cancelar ou seja mostrar destino não prejudica os passageiros,UgzpQUHyrtI3fwk-WuF4AaABAg,Rafael Laurelli,https://yt3.ggpht.com/a/AATXAJxt3obG89Pa9LOHMPVWn1EnE25NNG_eITnm1lsZ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC_zYXjGfkgfd7_m6u9nfqhQ,{'value': 'UC_zYXjGfkgfd7_m6u9nfqhQ'},True,none,0,2019-08-31T19:47:35Z,2019-08-31T19:47:35Z
20,7oKc5BuZtYU,"Hoje sobrevivo de App, só levo quem eu quero.","Hoje sobrevivo de App, só levo quem eu quero.",UgzpQUHyrtI3fwk-WuF4AaABAg,VICTOR NAVARRO,https://yt3.ggpht.com/a/AATXAJys3DsKVvyDRggz4eG3nbKzGXOQERLf3-UskQ8QZg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3Z7lKGQZurh_0EvJvI-PpQ,{'value': 'UC3Z7lKGQZurh_0EvJvI-PpQ'},True,none,1,2019-08-31T18:05:54Z,2019-08-31T18:05:54Z
21,7oKc5BuZtYU,"Rafael, não é simples assim, eu trabalho a 2 anos e sou como taxi, olhei não gostei não levo, olhei o destino e não gostei cancelou a corrida, simples.","Rafael, não é simples assim, eu trabalho a 2 anos e sou como taxi, olhei não gostei não levo, olhei o destino e não gostei cancelou a corrida, simples.",UgzpQUHyrtI3fwk-WuF4AaABAg,VICTOR NAVARRO,https://yt3.ggpht.com/a/AATXAJys3DsKVvyDRggz4eG3nbKzGXOQERLf3-UskQ8QZg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC3Z7lKGQZurh_0EvJvI-PpQ,{'value': 'UC3Z7lKGQZurh_0EvJvI-PpQ'},True,none,1,2019-08-31T18:04:56Z,2019-08-31T18:04:56Z
22,7oKc5BuZtYU,Amigo entre essa bosta e o Freixo estávamos entre o diabo e o satanás,Amigo entre essa bosta e o Freixo estávamos entre o diabo e o satanás,UgzpklHG2X5cWXTfVzh4AaABAg,Gold FF,https://yt3.ggpht.com/a/AATXAJyOOsE27ygm5LHFlcyQkk7CqgpVb6kkP7lgqr_l=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCi0jBPQcO4xFl_V-PT7M5bw,{'value': 'UCi0jBPQcO4xFl_V-PT7M5bw'},True,none,2,2019-09-01T02:47:05Z,2019-09-01T02:47:05Z
23,7oKc5BuZtYU,Esse merda nunca mas,Esse merda nunca mas,UgzpklHG2X5cWXTfVzh4AaABAg,Gabriel piccony,https://yt3.ggpht.com/a/AATXAJzJmD738h4YhW2RJ_W2RBC2ud02Fd7fgbF2G9CaaA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC8InuFKfxTQfgDi2WgSYxHg,{'value': 'UC8InuFKfxTQfgDi2WgSYxHg'},True,none,0,2019-08-31T21:31:51Z,2019-08-31T21:31:51Z
24,7oKc5BuZtYU,"Bola fora do Crivella! Ele só foi eleito por falta de opção, mas com relação à chuva, não concordo. Morei no Rio por 55 anos e desde criança sofremos com enchentes no Rio. Entra prefeito, sai prefeito e nada é feito.","Bola fora do Crivella! Ele só foi eleito por falta de opção, mas com relação à chuva, não concordo. Morei no Rio por 55 anos e desde criança sofremos com enchentes no Rio. Entra prefeito, sai prefeito e nada é feito.",UgzpklHG2X5cWXTfVzh4AaABAg,Luis Ferreirinha,https://yt3.ggpht.com/a/AATXAJwYjSCgeq2Z4fFkQcFi7DCrmCdyQLYNdR-FUMsOUuc=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC8KjPz6askaQpKr5wlRnLqQ,{'value': 'UC8KjPz6askaQpKr5wlRnLqQ'},True,none,1,2019-08-31T20:27:31Z,2019-08-31T20:27:31Z
25,7oKc5BuZtYU,Rodo em bh pra mim ja mostra tem 3semanas muito bom,Rodo em bh pra mim ja mostra tem 3semanas muito bom,Ugy6cNX6ADpUXOSgtFZ4AaABAg,Johny Rodrigues,https://yt3.ggpht.com/a/AATXAJym16x8yZgypxoBjeH9K6iNpQWM-AsF_df1xQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCUW-bDTo9Ixw_EmgkjiXi6w,{'value': 'UCUW-bDTo9Ixw_EmgkjiXi6w'},True,none,1,2019-09-01T14:42:14Z,2019-09-01T14:42:14Z
26,7oKc5BuZtYU,"@Maurício Almeida ate que em fim Maurício, no mínimo o motorista escolhe a região que quer trabalhar né! Abraço","@Maurício Almeida ate que em fim Maurício, no mínimo o motorista escolhe a região que quer trabalhar né! Abraço",Ugy6cNX6ADpUXOSgtFZ4AaABAg,VILSIN,https://yt3.ggpht.com/a/AATXAJxkR8TDOjiwjnltMMT2cEyXrZ0y7WSfBFKrBQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UChhVnO_0Z4ASH0eCmn493Dw,{'value': 'UChhVnO_0Z4ASH0eCmn493Dw'},True,none,0,2019-08-31T20:53:50Z,2019-08-31T20:53:50Z
27,7oKc5BuZtYU,Exatamente mano! Sou motorista em BH também e tá um pouco melhor de trabalhar... Nas cidades da região metropolitana costuma mostrar até o nome do bairro...,Exatamente mano! Sou motorista em BH também e tá um pouco melhor de trabalhar... Nas cidades da região metropolitana costuma mostrar até o nome do bairro...,Ugy6cNX6ADpUXOSgtFZ4AaABAg,Maurício Almeida,https://yt3.ggpht.com/a/AATXAJyEnCeMKIX1BA0IFJcQftZHbWXCc9GIBJ047voE9Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZSKy4h0gHMLhbW5ucyvEdw,{'value': 'UCZSKy4h0gHMLhbW5ucyvEdw'},True,none,0,2019-08-31T20:38:24Z,2019-08-31T20:38:24Z
28,7oKc5BuZtYU,"É irmão então começa a catar outra coisa pra ganhar dinheiro, pq com esse decreto, destino acaba.","É irmão então começa a catar outra coisa pra ganhar dinheiro, pq com esse decreto, destino acaba.",Ugy592buTxk7uHuCdkF4AaABAg,André Bala construção de um novo corpo,https://yt3.ggpht.com/a/AATXAJxvTjgjvLLokTUwGv0lCC6KCSXOGmmNhaNhSRc26w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1Sq98iD70hWrzi2cqfThqA,{'value': 'UC1Sq98iD70hWrzi2cqfThqA'},True,none,0,2019-08-31T18:27:23Z,2019-08-31T18:27:23Z
